ind	father	mother	sex
350955	113802	113803	2
351111	67014	67015	1
351133	350277	350278	2
351147	351154	351155	2
351157	118136	118137	2
351186	255573	255574	2
351549	461539	461540	1
351620	351621	351622	2
351837	351840	351841	2
351848	37303	37304	2
351850	61261	61262	2
351855	14003	14004	1
351856	351857	351858	2
352099	94150	94151	1
352114	96553	96554	2
352166	64821	64822	2
352171	30513	30514	1
352172	57075	57076	2
352183	64765	64766	1
352186	350030	350031	2
352208	70245	70246	2
352340	76736	76737	1
352343	96402	96403	2
352388	352396	352397	1
352399	301477	301478	2
352454	35484	35485	2
352542	607199	607200	1
352543	59574	59575	2
352564	56608	56609	2
352613	38025	38026	2
352664	352669	352670	2
352769	29469	29470	2
352952	352960	352961	1
352953	624911	624912	2
353131	353139	353140	1
353132	30403	30404	2
353228	49960	61529	1
353234	50153	50154	1
353490	65554	65555	1
353494	602715	602716	1
353522	353531	353532	1
353525	676811	353536	2
353730	353737	353738	2
353770	74589	74590	1
353870	19142	19143	1
353872	74314	74315	1
353887	98273	98274	1
354081	101652	101653	1
354084	37339	37340	2
354187	110199	110198	2
354199	285181	285182	2
354503	404464	404465	1
354504	354507	354508	2
354586	56273	56274	2
355667	355669	355670	1
356039	81958	81959	1
357095	212673	212674	1
357126	404885	404886	1
357127	609224	609225	2
358467	97469	97470	2
358657	101074	101075	2
358674	83771	83772	1
358675	358676	358677	2
358858	358860	358861	1
358859	608165	608166	2
359424	57932	57933	1
359811	651220	651221	2
360276	49301	22818	1
360581	87117	87118	2
361043	99408	99409	1
361296	118335	118336	1
361422	267441	267442	1
361586	606380	361590	2
362278	268035	268036	2
362288	351877	351878	2
362359	206105	206106	1
362642	362643	362644	2
362663	608523	608524	2
362664	354110	354111	1
362667	452922	452923	2
362765	96203	96204	1
362766	254285	254286	2
400019	55031	55032	1
400064	13210	13211	2
400162	669137	669138	2
400243	49554	49555	1
400349	352125	352126	1
400350	352127	352128	2
402078	253784	253785	1
402529	58394	58395	2
402621	17814	17815	1
402962	254606	254607	2
402974	61510	61511	1
402975	254654	254655	2
403033	101489	101490	1
404044	42090	42091	1
404046	46120	46121	1
404423	202844	202845	1
404468	61929	61930	1
404469	11980	11981	2
404512	58149	58150	1
404516	404517	404518	2
404543	18159	18160	1
404555	63355	63356	1
404558	101032	101033	2
404589	404590	404591	2
404705	104759	104760	2
404773	78560	78561	2
404788	33939	33940	2
404816	101862	101863	1
404818	101515	101516	1
404819	41528	41529	2
404838	57888	57889	1
404913	41572	41573	1
404914	619833	404916	2
405000	103875	111973	2
405003	101892	101893	2
405042	405044	405045	1
405046	101084	22733	1
405094	405096	405097	1
405240	301694	301695	2
407229	262930	262931	2
408232	37353	37354	2
408304	408309	408310	2
410473	83654	83655	1
410474	43777	43778	2
411810	32690	32691	1
412105	12505	12506	1
415749	10078	10079	1
415750	16249	16250	2
415753	38178	38179	1
439073	48193	48194	2
442707	253904	253905	1
442761	211312	211313	2
442775	57039	57040	1
443151	442561	442562	2
443726	443728	443729	1
450161	450163	450164	1
450463	450465	450466	1
450474	450475	450476	2
450670	52590	52591	2
451411	451413	451414	1
451416	82809	82810	2
451546	79313	82158	1
451547	451548	451549	2
451665	607805	607806	2
451853	352375	352374	2
451941	404596	404598	1
452035	452037	452038	2
452279	257358	257360	1
452738	452739	452740	2
452869	255597	255598	2
452871	14400	14401	2
452875	624007	624008	1
453485	453488	453489	1
453795	38947	38948	2
454725	277812	277813	2
454767	353973	353974	1
456053	48074	48075	1
456402	42950	42951	1
456403	49611	49612	2
457703	457705	457706	1
457974	22543	22544	1
458142	75004	75005	1
458285	35731	35732	2
458528	35490	15357	1
458533	28373	28374	1
458546	607222	607223	1
458724	93942	93943	1
458725	350154	350155	2
458734	350187	350188	1
458735	608538	608539	2
458779	617685	617686	1
458872	404590	404591	1
458873	46659	46660	2
459091	95101	95464	2
459096	218171	95016	1
459097	95143	95144	2
459343	95003	95004	1
459689	37311	37312	1
460035	218171	95016	1
460036	95005	95006	2
460077	54300	54301	1
460091	111150	111151	2
460160	210361	210362	2
461585	461587	461588	1
462639	43064	43065	1
463358	90694	90695	2
463411	31582	31583	2
464419	11029	34925	1
464420	464421	464422	2
464664	94825	94826	2
464885	39927	76496	1
468489	11495	11496	1
469809	56181	56182	1
469813	482584	482585	1
470177	461702	461703	1
470178	114089	114090	2
470685	701322	701323	1
472531	282294	282295	2
473477	65214	65215	1
473482	207292	207293	2
475342	475343	475344	2
475843	210720	277635	2
476288	250445	250446	1
476289	47663	112017	2
477899	279898	279899	2
479270	19168	19169	1
550524	550531	550532	2
550529	258916	258917	1
550906	78580	78581	1
550989	59174	59175	2
551067	254722	254723	1
551083	551091	551092	1
551084	351087	351088	2
551180	34858	34859	2
551325	79245	551350	2
551330	551356	551357	2
551336	551338	551339	1
551354	551022	551023	2
551741	551745	551746	1
551749	28475	28476	2
552193	101674	101675	1
552212	47431	47432	1
552213	44436	44437	2
600100	35717	33122	2
600126	600128	600129	1
600127	600131	600132	2
600658	36348	36349	1
600994	51173	600996	2
601014	30627	30628	1
601099	47068	47069	2
601454	271484	271485	1
601455	551224	551225	2
601535	29313	29314	1
601595	18610	18611	2
601797	65720	65721	1
601937	119043	119044	2
601940	200182	200183	1
601998	45709	45710	2
602064	256170	256171	1
602065	602070	602071	2
602068	261519	261520	1
602363	604499	604500	2
602365	79471	79472	1
602760	350331	350332	1
602780	702478	702479	2
602873	602875	602876	1
602874	353303	353304	2
603277	21906	21907	1
603549	11591	11592	2
603562	64847	64848	1
603879	603884	603885	1
603880	255684	255685	2
604120	552040	552041	1
604121	31691	31692	2
604268	551988	551989	2
604454	250810	250811	2
604573	32580	37583	2
604577	604578	604579	2
605206	605208	605209	1
605207	605210	605211	2
605229	464421	464422	2
605508	32353	32354	1
605509	29046	110466	2
605511	52634	52635	2
605549	78538	78539	1
605552	98406	98407	2
605729	251002	251003	1
605856	605857	605858	2
605990	52444	52445	1
605991	94759	94760	2
606026	56584	56585	2
606029	81948	81949	1
606075	101054	101055	1
606076	43068	43069	2
606213	262479	262480	2
606963	97268	97269	2
607107	607121	607122	1
607109	79799	79800	1
607110	258407	258408	2
607564	38899	38900	2
607599	60962	60963	2
607632	607634	607635	1
607881	607882	607883	2
608050	262906	262907	2
608230	82101	82102	2
608441	84105	84106	2
608710	61008	61009	2
608953	608959	608960	1
609196	255623	255624	2
609227	101491	101492	2
609261	37588	37589	1
609262	74129	74130	2
609394	118244	118245	2
609397	19655	19656	1
609565	107407	107408	2
610437	610439	610440	1
610746	96438	96439	2
611442	42516	42517	2
611503	101281	101282	2
611773	64001	64002	1
611774	21028	21029	2
612066	462839	462840	1
612316	41047	41048	1
612319	23248	23249	2
612320	51420	51421	1
612321	56133	56134	2
612397	95009	95010	2
612605	84155	84156	1
612606	612609	612610	2
612792	608151	608152	1
612793	96152	96153	2
613054	613062	613063	1
613065	613073	613074	1
613108	252581	14269	1
613216	108367	95071	1
613227	613230	613231	2
613344	23792	23793	2
613346	38319	38320	2
613507	60435	60436	1
613508	48090	48091	2
613699	607732	607733	2
613758	46645	46646	1
613883	606222	606223	1
614187	96553	96554	1
614188	78234	78235	2
614206	77766	77767	1
614263	610435	610436	2
614382	37586	37587	1
614407	120687	120688	1
614490	35671	35672	1
614547	17419	17420	1
614548	66594	66595	2
614627	100343	100344	1
614831	32528	32529	2
614892	97835	97836	2
614896	605200	614899	1
614897	118663	118664	2
615417	53403	53404	1
615651	263137	263136	1
615652	96551	96552	2
616002	616007	616008	1
616003	350018	350019	2
616018	613282	616024	2
616019	616025	616026	1
616608	42562	42563	1
616651	47401	47402	1
616825	101281	101282	1
616861	616863	616864	1
616977	254740	254741	2
616994	265420	265422	2
616996	82993	82994	2
617162	284351	284352	2
617266	52630	52631	2
617364	96824	110634	2
617530	617531	617532	2
617535	76493	76494	1
617538	254740	254741	1
617539	94154	94155	2
618454	622316	618456	2
618654	607831	607832	1
618729	101054	101055	2
618977	20809	20810	2
619016	619018	619019	2
619259	352627	352628	2
619264	44968	44969	1
619332	119647	119648	1
619383	265420	265422	1
620039	620042	620043	2
620199	620203	620204	2
620934	614315	614316	2
621224	100986	100987	2
621689	621690	621691	2
621963	621965	621966	1
622748	254548	351521	1
622895	24119	24120	2
623104	28138	28139	2
623313	253863	253864	1
623346	623351	623352	2
623984	623986	623987	1
624080	60239	201324	1
624081	261909	261910	2
624095	74750	74751	1
624096	203551	203552	2
626018	626020	626021	1
626127	95726	95727	1
626201	49238	49239	2
626868	626869	626870	2
626988	23288	23289	1
626990	79767	79768	1
627218	85943	85944	1
627219	627222	627223	2
627220	350451	350452	1
627221	350754	350756	2
650137	264325	264326	1
650142	255600	255601	1
650145	254674	254675	2
650147	650148	650149	2
650153	352866	352867	2
650154	110272	110273	1
650260	650261	650262	2
650664	252348	252349	1
650665	117166	619267	2
650936	259234	259235	2
651252	14706	14707	1
651282	96812	96813	2
651284	99273	99274	2
652348	61989	652351	1
652664	59682	59683	2
654290	623505	623506	1
654629	89590	89591	2
654909	20787	23901	2
656120	118252	118253	1
656440	268786	268787	1
656703	94759	94760	2
656799	607532	211462	1
656800	208897	208898	2
656929	656933	656934	1
656930	351321	351322	2
656931	656935	656936	1
656937	255058	255059	1
656938	656939	656940	2
657079	42490	623342	2
657080	264083	264084	1
657083	78236	78237	2
661634	624380	624381	2
661990	661994	661995	1
661991	13152	13153	2
662708	651220	651221	1
663338	552040	552041	2
663481	11425	11426	1
663765	56077	56078	1
663769	81313	81314	1
663770	51713	117518	2
666202	119739	119740	1
666608	264935	264936	1
667132	667134	623674	1
667620	667625	667626	1
669448	701322	701323	2
669547	81440	81441	1
671407	222815	222816	1
675280	355669	355670	2
675725	675727	675728	1
675726	38486	38487	2
676696	50868	50869	2
700483	624155	624156	2
700818	35897	35898	1
700887	89481	89482	2
703528	351739	351740	2
705130	657090	657091	1
705500	608944	608945	1
706264	40002	40003	1
709820	99088	99089	1
709822	350449	350450	1
710561	111150	111151	2
710903	215783	605211	1
713440	616800	616801	2
713442	272574	272575	2
713690	362255	362256	1
713691	119647	119648	2
714347	353436	353437	1
714721	714724	714725	2
714753	714759	714760	1
714828	650261	650262	2
715179	95009	95010	1
715289	715293	715294	1
715422	715424	715425	1
715430	212887	715435	1
715431	287945	287946	2
715433	352669	352670	2
716127	712005	712006	2
716486	716489	716490	2
717670	55549	55550	2
718233	416909	14363	1
718234	211978	211979	2
750335	94721	94722	2
750336	276365	276366	1
750776	452739	452740	2
750864	57924	57925	2
750865	49238	49239	1
750961	11593	11594	1
750994	750899	750900	2
751234	254087	254088	2
751410	751413	751414	2
751561	120550	120552	1
751562	256217	256218	2
751828	450027	450028	1
753023	100712	100713	2
753264	611668	611669	1
753265	82586	82587	2
753503	609610	609611	2
753507	753510	753511	2
753508	40777	62502	1
753509	50870	50871	2
753926	23248	23249	1
753927	204695	204696	2
753928	57896	68502	1
800040	353301	353302	1
800098	49289	49290	1
800307	101225	101226	2
800326	87342	87343	2
800876	43084	43085	2
801291	258210	258211	1
801810	253601	253602	1
802208	350903	350904	1
802339	43149	43150	1
802340	750581	750582	2
802638	802640	802641	1
802639	87336	87337	2
803181	615524	255033	1
803182	626568	626569	2
804168	259814	270913	2
805129	223948	223949	1
805510	251289	251290	1
806542	806546	806547	2
817037	271644	271645	1
827981	717225	717226	1
827982	223948	223949	2
828265	60309	48250	2
828887	203063	203064	2
850462	253401	253402	1
850463	101668	101669	2
850523	625815	625816	2
851832	90575	400120	1
852052	68127	68128	1
852566	62798	62799	1
853207	35693	35694	2
855755	214871	214872	1
855758	274071	274072	2
855763	208728	208729	1
857032	857034	857035	1
857410	253930	253931	1
857702	609610	609611	2
858272	121688	121689	1
858669	351709	351710	1
859025	27948	27949	1
859179	42090	42091	1
859452	74601	74602	2
859502	42090	42091	2
860789	132871	132872	1
860795	96997	96998	1
861307	44968	44969	1
861339	95578	95579	2
861517	201296	57917	2
861889	861891	861892	1
861930	861932	861933	1
861934	861940	861941	1
862030	38544	38545	1
862286	93680	111638	2
863183	861865	861866	1
863222	863226	863227	1
863375	609610	609611	1
863418	863426	863427	1
863502	111150	111151	1
864010	271855	271856	1
864011	210781	210782	2
864339	864340	864341	2
866810	715293	715294	2
868862	451511	107410	2
868890	107520	107521	1
868899	105576	105577	2
870603	870615	870616	2
870606	207292	207293	2
870613	94817	94818	1
871640	125604	125605	1
871680	717225	717226	1
871682	223948	223949	1
871683	871684	871685	2
900435	47880	47881	1
900436	137616	137617	2
13333	13365	13366	1
15219	50566	50567	2
26627	26640	26641	2
29212	818960	122688	2
37246	37283	37284	2
46109	46126	46127	2
83255	83276	83277	2
95061	46126	46127	2
95663	26640	26641	2
95682	250197	250198	2
114996	115010	115011	1
218908	76053	76054	2
221132	250197	250198	2
225561	862030	862031	2
250195	250197	250198	1
262141	210437	210438	2
282112	412105	19396	2
282125	26640	26641	1
285128	26640	26641	2
288875	16684	16685	2
294907	859025	859026	2
352076	619015	619016	2
451412	451415	451416	2
459987	700818	700819	1
625528	46126	46127	2
659226	26640	26641	2
700816	700818	700819	1
711914	863222	863223	2
714827	46126	46127	1
860791	295198	295199	2
862772	412105	19396	2
863216	863222	863223	1
863220	863222	863223	1
10018	10032	10033	1
10030	10048	10049	1
10034	10054	10055	1
10038	10062	10063	1
10050	10080	10081	1
10059	10094	10095	2
10061	65152	65153	2
10069	10110	10111	2
10072	10112	10113	1
10315	30283	30284	1
10331	85791	85792	1
10332	10349	203634	2
10342	10365	203635	2
10345	30068	30069	1
10347	10367	10368	1
10356	30327	30328	2
10357	30040	30041	1
10363	40861	70220	1
10364	32514	32515	2
10380	10419	10420	2
10390	30094	30095	2
10546	27103	27104	1
10549	70223	70224	2
10552	27103	27104	1
10556	10590	10591	1
10563	10598	10599	2
10574	10614	10615	1
10577	10618	10619	2
10579	18588	110411	2
10583	13359	10117	2
10584	10672	15295	1
10593	10628	10629	2
10601	30086	30087	2
10602	10638	10639	1
10604	27107	27108	1
10605	10640	10641	2
10607	10644	10645	2
10613	30094	30095	2
10616	10654	10655	1
10617	10656	10657	2
10621	27113	41426	2
10627	70269	70270	2
10631	41423	41424	2
10635	30323	13356	2
10637	30327	30328	2
10647	11962	11963	2
10648	14730	25940	1
10675	29271	29272	2
10853	10909	23299	1
10858	30283	30284	2
10879	14730	25940	1
10914	18107	18108	2
10919	14730	25940	1
10922	27107	27108	2
10923	70215	10986	1
10925	25953	25954	1
10931	40855	40856	1
10932	18177	18178	2
10940	35687	35688	2
10947	11007	11008	1
10951	30505	30506	1
10952	11011	11012	2
10958	11023	11024	2
10960	11025	11026	2
10972	80338	80339	2
11217	10883	10884	2
11237	10590	10591	2
11245	21042	21043	2
11246	11264	11265	1
11247	15547	15548	2
11253	30325	30326	2
11254	30068	30069	1
11256	11270	11271	1
11257	18093	18094	2
11334	11375	11376	2
11336	10598	10599	2
11371	65200	65201	1
11373	18177	18178	1
11377	11910	11911	1
11378	18107	18108	2
11379	40863	40864	1
11380	18111	18112	2
11423	27103	27104	1
11424	11968	19378	2
11845	30323	13356	2
11870	30086	30087	1
11875	70223	70224	2
11876	11910	11911	1
11877	40863	18086	2
11879	11910	11911	2
11881	11914	11915	2
11883	30040	30041	2
11885	40863	18086	2
11888	11926	11927	1
11897	65202	65203	2
11899	301131	70228	2
11913	18111	18112	2
11924	18107	18108	1
11925	14730	25940	2
11929	80338	80339	2
11932	18109	18110	1
11933	11964	11965	2
11934	11966	11967	1
11936	15547	15548	1
11937	40863	40864	2
11939	11968	11969	2
12106	12156	12157	1
12168	12210	12211	1
12172	12218	12219	1
12173	10367	10368	2
12177	18177	18178	2
12178	12222	12223	1
12190	16748	16749	1
12204	70215	70216	1
12205	41421	41422	2
12209	11910	11911	2
12212	32514	32515	1
12213	40863	40864	2
12216	29271	29272	1
12220	12238	12239	1
12225	27099	27100	2
12232	70253	70254	1
12361	12415	12416	1
12365	17203	17204	1
12383	12435	12436	1
12408	12465	12466	2
12428	21042	21043	2
12452	12501	12502	2
12475	33392	33393	1
12687	11914	11915	2
12695	15547	12729	2
12706	12740	12741	1
12707	12742	12743	2
12709	83515	83516	2
12711	30068	30069	2
12713	15547	12729	2
12715	83969	83970	2
12717	18091	18092	2
12725	18095	18096	2
12727	12750	12751	2
12733	70273	70274	2
12863	13985	12900	1
12882	65202	65203	2
12909	12947	12948	1
12913	12941	12942	1
12917	30327	30328	1
12920	27103	27104	2
12921	12945	12946	1
12923	12947	12948	1
12926	18790	18791	2
12927	30329	32515	1
12932	21506	21507	2
12950	70269	70270	2
13090	13122	13123	1
13106	12435	12436	1
13109	13136	13137	2
13110	13138	13139	1
13113	13144	13145	2
13117	13985	12900	2
13121	83971	83972	2
13127	21248	21249	2
13134	13158	13159	1
13135	13160	13161	2
13141	13168	13169	2
13301	11375	11376	1
13326	11250	11251	2
13328	30323	13356	2
13329	13357	13358	1
13331	13361	13362	1
13334	74537	74538	2
13336	13367	13368	2
13349	21042	21043	1
13350	18095	18096	2
13352	12238	12239	2
13509	203673	13536	1
13510	13537	13538	2
13512	13541	13542	2
13545	18790	18791	1
13547	33748	33749	1
13549	22027	22028	1
13560	18125	18126	2
13577	32514	32515	1
13581	33402	33403	1
13737	41421	41422	2
13742	10387	10388	1
13747	12483	54849	2
13764	10909	23299	1
13957	13973	13974	1
13962	30283	30284	2
13963	13979	19390	1
13967	27107	27108	1
13968	13981	13982	2
13971	12483	54849	1
13983	11966	11967	1
13984	70273	70274	2
13986	30325	30326	2
14050	12238	12239	1
14051	10672	15295	2
14052	30104	30105	1
14054	80342	80343	1
14055	30329	32515	2
14139	14182	14183	1
14144	40100	40101	2
14145	11272	11273	1
14202	14276	14277	1
14211	57041	14293	2
14228	29209	29210	1
14291	14372	14373	2
14295	33784	33785	2
14300	105015	105016	1
14557	32514	32515	1
14559	30094	30095	1
14580	14601	33409	2
14585	18109	18110	1
14590	12939	12940	2
14591	80342	80343	1
14700	25953	25954	1
14703	65200	65201	2
14705	10590	10591	2
14708	14730	14731	1
14709	21042	21043	2
14716	18596	27102	1
14723	301098	14741	2
14738	30323	54861	1
14850	30283	30284	2
14857	13379	13380	1
14901	11968	19378	1
14904	80342	80343	2
14905	250311	250312	1
14906	33748	33749	2
14937	14985	14986	1
14983	46709	46710	1
15223	14710	14711	2
15240	15274	15275	1
15325	29271	29272	2
15508	11381	11382	2
15533	30327	30328	1
15537	80338	80339	1
15625	10911	10912	2
15628	10628	10629	1
15631	13748	13749	2
15638	15652	15653	1
15639	15654	15655	2
15645	15660	15661	2
15659	10419	10420	2
15737	11250	11251	1
15746	15775	15776	2
15999	10367	10368	2
16000	18596	27102	1
16013	12935	12936	2
16021	16215	11967	2
16026	16040	16041	1
16028	34552	34553	1
16032	16044	16045	1
16133	12435	30049	1
16164	70273	70274	2
16165	50186	16200	1
16175	83969	83970	1
16176	83507	83508	2
16177	16215	11967	1
16179	10965	10966	1
16180	415749	415750	2
16186	16215	11967	2
16195	18109	18110	1
16198	40863	40864	2
16222	10080	10081	2
16406	38424	38425	1
16445	16455	16456	1
16446	26800	26801	2
16449	30104	30105	1
16454	10638	10639	2
16586	18790	18791	1
16591	30327	30328	2
16648	11964	11965	1
16656	40703	50148	1
16657	26844	26845	2
16668	16720	16721	1
16669	16722	16723	2
16677	16736	16737	2
16689	35631	35632	2
16693	16750	16751	2
16702	16764	16765	1
16704	46888	16767	1
16705	16768	16769	2
16712	16780	16781	1
16735	16804	16805	2
16996	13748	13749	1
17000	17020	17021	1
17001	203673	13536	2
17009	250311	250312	2
17025	17046	17047	2
17038	30068	30069	1
17049	17068	17069	2
17149	13361	13362	1
17150	17163	17164	2
17169	17191	17192	1
17170	17193	17194	2
17172	17197	17198	2
17178	17203	17204	2
17200	18123	18124	2
17399	17411	17412	1
17500	17510	17511	1
17515	31558	31559	2
17521	17528	17529	2
17569	17581	17582	1
17577	10628	10629	1
17623	17626	17627	2
17624	40585	40586	1
17625	74587	74588	2
18004	21758	21759	1
18006	19627	19628	1
18008	10638	10639	1
18009	14867	14868	2
18054	15547	18072	2
18059	40863	18086	1
18069	18095	18096	1
18075	18107	18108	1
18076	18109	18110	2
18077	18111	18112	1
18080	18115	18116	2
18082	18111	18112	2
18087	18123	18124	1
18088	18125	18126	2
18556	18566	18567	1
18559	18572	18573	2
18569	18588	110411	2
18570	18111	18112	1
18571	18095	18096	2
18574	18125	18126	1
18594	18111	18112	1
18597	18622	18623	2
18932	12425	12426	2
18933	48006	48007	1
18947	25953	25954	1
18975	10644	10645	1
18977	18091	18092	1
18979	65200	65201	1
18983	40863	40864	1
18985	19627	19628	1
18986	30323	13356	2
18994	21042	21043	2
19034	19056	19057	1
19058	61935	61936	1
19059	19096	19097	2
19173	30505	30506	2
19176	11962	11963	1
19356	11381	11382	2
19357	11968	19378	1
19362	11375	11376	2
19375	55737	55738	1
19382	80342	80343	2
19383	30104	30105	1
19386	32514	32515	2
19387	25959	11971	1
19388	40861	70220	2
19469	68248	68249	2
19478	19502	19503	1
19482	30068	30069	1
19483	13379	13380	2
19506	19520	19521	1
19519	19530	19531	2
19593	19627	19628	1
19594	30323	13356	2
20082	14730	25940	1
20086	70223	70224	1
20090	15547	15548	1
20094	32486	32487	1
20100	15547	18072	1
20106	18125	18126	1
20107	25953	25954	2
20216	29189	29190	1
20231	69778	69779	2
20246	20262	20263	1
20261	20276	20277	2
20341	48930	48931	1
20429	20444	20445	2
20438	30104	30105	1
20449	18177	18178	2
20517	54848	54849	1
20586	20616	20617	1
20605	27431	27432	2
20608	30068	30069	1
20610	20622	20623	1
20619	23864	23865	2
20624	33776	33777	1
20626	102446	102447	1
20627	33597	33598	2
20673	30377	30378	1
20674	20685	20686	2
20683	50527	50528	1
20750	18091	18092	2
20754	18564	18565	2
20769	18125	18126	1
20862	20872	20873	1
20863	63335	63336	2
20936	12435	30049	2
20955	20969	20970	1
20956	48583	48584	2
20957	12945	12946	1
20961	35613	35614	1
21107	33639	32453	1
21108	13122	13123	2
21124	21145	21146	2
21132	30323	54861	2
21232	21248	21249	1
21238	83515	83516	1
21253	18107	18108	2
21290	21297	21298	2
21471	39839	39840	2
21484	21506	21507	1
21485	21508	21509	2
21487	33923	33924	2
21496	21512	21513	1
21597	21617	21618	1
21615	16756	16757	1
21741	21772	21773	2
21742	27109	27110	1
21750	27099	27100	1
21753	14730	25940	2
21760	27099	27100	1
21761	74537	74538	2
21762	14730	25940	1
21763	18790	18791	2
21766	36092	36093	1
22002	12381	12382	2
22008	20870	20871	2
22037	10672	15295	1
22038	70223	70224	2
22179	31484	31485	2
22180	22220	22221	1
22181	29185	29186	2
22201	44132	49634	2
22257	10080	10081	2
22333	11834	11835	1
22676	22702	22703	1
22816	22823	22824	2
22997	23033	23034	1
23180	16748	16749	1
23210	62290	62291	1
23271	33392	33393	2
23518	40863	40864	1
23532	103646	103647	1
23536	11270	11271	1
23537	18091	18092	2
23756	23806	23807	1
23765	40863	18086	2
23809	50794	50795	2
23992	64218	64219	2
24009	38765	38766	1
24010	24061	24062	2
24018	80338	80339	2
24058	24123	24124	2
24060	24127	24128	2
24066	48662	48663	2
24093	36092	36093	1
24135	32532	32533	1
24418	24483	24484	2
24419	13168	13169	1
24420	24485	24486	2
24451	34016	34017	1
24461	65087	65088	1
24462	48056	48057	2
24467	24529	24530	1
24468	50896	50897	2
24522	24581	24582	2
24858	22351	22352	1
24881	34347	34348	2
25057	34546	34547	1
25064	25091	25092	2
25085	81253	81254	1
25274	58406	58407	1
25275	34888	34889	2
25287	60800	60801	2
25299	90579	25307	2
25383	57826	57827	1
25387	66600	66601	1
25491	25513	25514	1
25492	25515	25516	2
25668	39885	39886	2
25670	102222	102223	2
25671	25695	25696	1
25818	25832	25833	1
25944	18622	18623	2
26158	19232	26188	2
26170	30337	30338	2
26177	49150	49151	1
26180	415753	415754	2
26200	26223	26224	2
26301	26315	26316	1
26312	19393	19394	2
26484	60363	60364	2
26485	51839	51840	1
26494	26497	26498	2
26550	52122	52123	1
26590	26614	26615	1
26591	51773	51774	2
26594	77288	77289	1
26603	25695	25696	2
26609	31464	31465	2
26763	69906	69907	2
26774	26814	26815	1
26776	26818	26819	1
26848	26880	26881	1
27052	60323	27072	2
27053	27073	27074	1
27080	27099	27100	2
27083	301131	70228	1
27084	27103	27104	2
27086	27107	27108	2
27087	27107	27108	1
27088	27109	27110	2
27090	55737	70232	2
27091	53208	13179	1
27092	301131	70228	2
27346	59419	59420	1
27347	63884	63885	2
27350	27370	27371	1
27372	27390	27391	1
27430	27431	27432	2
27483	54846	54847	2
27520	63169	63170	1
27628	27654	27655	1
27629	27656	27657	2
27871	27914	27915	2
27877	27918	27919	2
28337	28375	28376	1
28338	88282	88283	2
28843	59052	59053	1
28861	28887	28888	1
28863	44132	49634	1
28880	64218	64219	2
29015	77416	77417	2
29137	29177	29178	1
29138	29179	29180	2
29141	29185	29186	1
29150	18111	18112	2
29151	30325	30326	1
29153	27103	27104	1
29165	29299	29300	1
29184	73839	73840	2
29198	29267	29268	2
29202	29271	29272	2
29203	29271	29272	1
29211	29285	29286	1
30027	30040	30041	2
30043	30062	30063	2
30046	301131	70228	1
30060	30086	30087	1
30061	65202	65203	2
30064	27109	27110	1
30066	18107	18108	1
30067	30094	30095	2
30075	98112	30109	2
30080	30112	30113	1
30082	30116	30117	1
30114	18177	18178	1
30250	30283	30284	2
30274	30321	30322	2
30275	30323	30324	1
30279	30325	30326	1
30280	30327	30328	2
30281	30329	32515	1
30285	30331	30332	1
30288	30337	30338	2
30301	30361	30362	1
30317	18125	18126	1
30334	30405	30406	2
30342	30417	30418	2
30353	30437	30438	1
30364	30455	30456	2
31319	70215	70216	1
31412	30325	30326	1
31460	31558	31559	1
31483	33402	33403	2
31560	31693	31694	1
31561	31695	31696	2
31704	18107	18108	2
32424	10387	10388	1
32425	33639	32453	2
32448	83969	83970	1
32462	32502	32503	1
32470	70223	70224	1
32471	27099	27100	2
32473	32518	32519	2
32475	32522	32523	2
32490	32544	12219	1
32509	32578	32579	2
32512	48056	48057	1
33104	33139	33140	2
33142	33159	33160	2
33144	33161	33162	2
33240	20870	20871	1
33302	33362	33363	1
33311	33378	33379	2
33312	33380	33381	1
33319	33392	33393	2
33326	33402	33403	1
33331	33412	33413	2
33388	33468	33469	1
33585	40455	38215	1
33612	301106	33632	2
33636	73394	73395	2
33708	29177	29178	1
33709	33742	33743	2
33912	33931	33932	2
33930	33943	33944	2
33935	33949	33950	1
34007	34036	34037	2
34019	33324	33325	2
34025	34070	34071	2
34280	34303	34304	2
34298	34331	34332	2
34301	34335	34336	1
34313	34345	34346	1
34314	34347	34348	2
34359	34401	34402	1
34478	33784	34493	1
34494	34512	34513	1
34515	14595	14596	2
34521	34546	34547	2
34570	34610	34611	1
34743	33412	33413	1
34754	33732	33733	2
34867	33776	33777	2
34882	34942	34943	1
34883	34944	34945	2
34904	33402	33403	1
34919	85774	85775	2
34931	34888	34889	2
34946	35002	35003	1
35218	33380	33381	2
35225	35293	35294	1
35226	34309	34310	2
35272	17193	17194	2
35390	31572	31573	1
35391	10965	10966	2
35436	35464	35465	1
35437	35466	35467	2
35440	35002	35003	1
35475	35500	35501	2
35605	35659	35660	1
35608	35663	35664	2
35611	33412	33413	1
35623	35677	35678	1
35624	35679	35680	2
35628	41423	41424	2
35630	35687	35688	2
35662	29177	29178	2
35665	73394	73395	1
35675	33402	33403	1
35875	34016	34017	1
36027	33380	33381	2
36240	35667	36287	1
36258	33748	33749	1
36259	35293	35294	2
36281	36336	36337	2
36575	35428	35429	1
36589	36599	36600	1
36602	36611	36612	2
36604	36615	36616	2
36691	10052	63982	2
36751	47908	47909	2
36753	64450	64451	2
36824	34070	34071	2
36879	36904	36905	2
36902	36940	36941	1
36903	73857	73858	2
